energy_kcal_value,energy_kj_value,carbohydrates_value,sugars_value,fat_value,saturated_fat_value,proteins_value,fiber_value,salt_value,sodium_value,nova_group,nutrition_score_fr,fruits_vegetables_nuts_estimate_from_ingredients_100g,product_code,product_name,brands,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
365.0,1189.0,0.8,0.0,31.7,22.5,19.0,2.5,8.375,3.35,3.0,27.0,0.0,3023260030980,Roquefort Société,"Lactalis,Société",0.0,High Calories,Low Sugar,No
76.0,316.0,13.0,3.2,0.0,0.0,0.5,14.0,0.03,0.012,4.0,-6.0,48.2041666666667,3175681854482,Fraise,Gerblé,0.24615384615384617,Low Calories,Low Sugar,Yes
110.0,1189.0,18.0,5.8,3.0,2.0,2.0,0.2,0.345,0.138,4.0,24.0,0.0,3017760857062,Véritable petit beurre🧈,LUMondelez,0.3222222222222222,Moderate Calories,Moderate Sugar,Yes
381.0,1615.0,76.0,2.1,2.2,0.4,12.0,4.7,0.025,0.01,1.0,-2.0,0.0,3478820600651,Spaghetti au Quinoa Persil Ail,"Jardin Bio, Jardin biologique, Léa Nature",0.027631578947368424,High Calories,Low Sugar,No
47.0,197.0,4.8,4.8,1.6,1.0,3.3,2.5,0.00025,0.0001,1.0,-1.0,0.0,3250390012030,Lait Demi Ecrémé Pâturages,"Les Mousquetaires, Páturages, Sélection des Mousquetaires",1.0,Low Calories,Low Sugar,No
56.0,1189.0,3.4,2.7,4.0,2.5,1.0,1.2,0.3725,0.149,4.0,7.0,0.0,3564707000864,Noir Dégustation 74% cacao,"Bio Village, Marque Repère",0.7941176470588236,Low Calories,Low Sugar,Yes
508.0,2124.0,62.0,20.0,25.0,14.0,7.0,3.3,0.83,0.332,3.0,24.0,0.0,3229820021003,Le palmier,Bjorg,0.3225806451612903,High Calories,High Sugar,No
0.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6,1.0,0.0,0.0,3468570726299,THONON Eau Minérale Naturelle 1.5L,Thonon,0.0,Low Calories,Low Sugar,No
47.0,199.0,11.0,11.0,0.0,0.0,0.5,0.6,0.0,0.0,4.0,6.0,86.1,5410188011326,Tropicana Multivitamines format familial 1.5 L,Tropicana,1.0,Low Calories,Moderate Sugar,Yes
374.0,1577.0,65.0,62.0,6.8,3.7,7.8,10.8,0.5,0.2,4.0,7.0,0.0,4006985905800,Chocolat instantané Façon Bistrot,Van Houten,0.9538461538461539,High Calories,High Sugar,Yes
488.0,2047.0,68.0,31.0,20.0,6.9,7.4,3.1,0.55,0.22,4.0,21.0,0.0,3229820789880,Fourrés goût citron,Bjorg,0.45588235294117646,High Calories,High Sugar,Yes
30.0,126.0,4.9,4.7,0.2,0.1,0.9,2.5,1.3,0.52,4.0,5.0,73.1117647058823,40122274,Cornichons aigres-doux Recette Paysanne,Kûhne,0.9591836734693877,Low Calories,Low Sugar,Yes
251.0,1059.0,42.0,6.7,3.9,0.6,9.1,6.8,1.1,0.44,4.0,2.0,1.93333333333333,3250390272007,Pain de mie Grand Mie complet,Chabrior,0.15952380952380954,High Calories,Moderate Sugar,Yes
456.0,1913.0,64.0,18.0,17.0,3.0,9.0,5.4,0.19,0.076,4.0,9.0,2.4,3175681257528,Sablés Pavot Coco,"Gerblé, Gerblé Bio",0.28125,High Calories,High Sugar,Yes
645.0,1189.0,5.4,4.4,56.0,4.9,24.2,11.2,0.02,0.008,1.0,-10.0,100.0,20052713,Mandorle intere,Belbake,0.8148148148148149,High Calories,Low Sugar,No
98.0,411.0,13.0,0.5,0.8,0.1,6.5,6.2,0.8,0.32,4.0,-6.0,97.7444067933506,3083680085335,Flageolets préparés - extra-fins,Cassegrain,0.038461538461538464,Low Calories,Low Sugar,Yes
379.0,1599.0,65.0,3.2,6.0,0.6,12.0,8.3,1.5,0.6,4.0,6.0,9.49285714285714,3250390819455,Petits pains grillés au blé complet,"Chabrior, Intermarché",0.04923076923076923,High Calories,Low Sugar,Yes
76.0,317.0,6.3,4.2,4.3,2.9,2.9,0.2,0.11,0.044,4.0,2.0,0.0,3451790852497,La Crème Semi-Epaisse Si Légère 4%MG,"Elle & Vire, Elle et Vire",0.6666666666666667,Low Calories,Low Sugar,Yes
593.0,2457.0,32.0,24.0,45.0,27.0,9.5,9.7,0.0,0.0,3.0,18.0,0.0,3760091722515,Nicaragua grand cru waslala 75%,Ethiquable,0.75,High Calories,High Sugar,No
541.0,1189.0,55.0,53.0,32.0,5.0,8.3,2.5,0.12,0.048,4.0,25.0,41.5,3330720237613,Pâte à tartiner noisettes cacao,Lucien georgelin,0.9636363636363636,High Calories,High Sugar,Yes
239.0,1189.0,57.0,56.0,0.1,0.1,0.5,2.8,0.075,0.03,4.0,17.0,0.0,20276539,Confiture extra Framboise Bio,Maribel,0.9824561403508771,High Calories,High Sugar,Yes
115.0,486.0,0.5,0.5,2.8,1.0,22.0,2.5,1.4,0.56,4.0,5.0,15.1842013888889,3095754220016,Le Tranché Fin - Dégustation - 25% de sel*,Fleury Michon,1.0,Moderate Calories,Low Sugar,Yes
420.0,1775.0,75.0,43.0,12.0,11.0,4.8,0.0,0.65,0.26,4.0,7.0,0.0,8711000519776,Cappuccino Classique,Maxwell House,0.5733333333333334,High Calories,High Sugar,Yes
48.0,203.0,11.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.0,5449000052926,Fanta orange 1.5l,Fanta,1.0,Low Calories,Moderate Sugar,No
46.95,1331.0,76.9,73.8,0.0,0.0,0.02,0.0,0.2,0.08,1.0,18.0,0.0,3250392538811,SIROP D'AGAVE BIO 250mL,"Intermarché, Regain",0.9596879063719115,Low Calories,High Sugar,No
163.0,692.0,32.0,2.5,1.2,0.1,5.3,1.7,1.5,0.6,4.0,2.0,0.2175,3229820181363,Ramen soja caramel,Tanoshi,0.078125,Moderate Calories,Low Sugar,Yes
528.4416826,1189.0,59.0,14.0,31.0,27.0,1.9,2.5,0.0125,0.005,4.0,18.0,55.0,4008258274019,Bananenchips,Seeberger,0.23728813559322035,High Calories,Moderate Sugar,Yes
375.0,1189.0,64.0,22.0,2.8,0.7,20.0,7.1,0.275,0.11,4.0,7.0,0.0,5010029221091,PROTEIN Crunch,Weetabix,0.34375,High Calories,High Sugar,Yes
172.084129992,1189.0,15.0,1.0,8.8,0.5,7.5,2.0,0.05,0.02,4.0,-1.0,9.2,20080709,Barritas avellanas,"Crownfield, Lidl, Nutrisun",0.06666666666666667,Moderate Calories,Low Sugar,Yes
197.0,1189.0,6.0,4.2,18.0,12.0,2.8,2.5,2.1,0.84,4.0,19.0,0.0,5901234123457,Sauce chiltepin,La lumbre,0.7000000000000001,Moderate Calories,Low Sugar,Yes
364.0,1524.0,75.6,1.7,1.0,0.4,11.8,2.5,0.2375,0.095,4.0,1.0,0.0,20103699,Missing,"Combino,Vitasia,Vitasia China,Vitasia Chinese Style",0.02248677248677249,High Calories,Low Sugar,No
105.6,446.3,0.9,0.0,2.0,0.7,21.0,0.0,1.2,0.48,4.0,-1.0,0.0395833333333334,3154230801054,HERTA Blanc Poulet sel réduit sans nitrite x4 140g,Herta,0.0,Moderate Calories,Low Sugar,Yes
128.0,1189.0,1.4,1.3,13.0,11.5,1.1,0.5,0.3725,0.149,1.0,7.0,0.0,20561338,coconut milk,"Freshona, Lidl, Vitasia",0.9285714285714287,Moderate Calories,Low Sugar,No
442.0,1851.0,47.0,2.4,18.0,4.8,18.0,10.0,1.8,0.72,3.0,12.0,15.0,4056489546085,Bio crackers,maître Jean pierre,0.05106382978723404,High Calories,Low Sugar,No
140.0,1189.0,39.0,39.0,0.0,0.0,0.0,0.0,112.5,45.0,4.0,13.0,0.0,4963406,Coke Original Taste,Coke,1.0,Moderate Calories,High Sugar,Yes
651.0,1189.0,14.7,10.2,51.3,12.6,30.7,2.5,0.67,0.268,3.0,12.0,92.0,4056489150527,Erdnussbutter  creamy,"Lidl, Maribel",0.6938775510204082,High Calories,Moderate Sugar,No
464.0,1950.0,70.0,17.0,17.0,2.0,6.0,3.6,1.6,0.64,4.0,16.0,0.0,8480000142146,Missing,Hacendado,0.24285714285714285,High Calories,High Sugar,No
239.0,992.0,0.0,0.0,19.0,7.0,17.0,0.0,2.2,0.88,4.0,18.0,0.0,3154230802310,HERTA Allumettes Fumées conservation sans nitrite - 2x75g,Herta,0.0,High Calories,Low Sugar,Yes
48.0,196.0,7.2,3.5,1.5,0.2,1.1,0.8,0.1,0.04,3.0,5.0,5.0,7394376615979,Boisson à l'avoine,Oatly,0.4861111111111111,Low Calories,Low Sugar,No
160.0,1189.0,11.75,11.75,8.75,5.75,8.25,2.5,0.305,0.122,4.0,3.0,0.0,4056489108160,Хомогенизирано пълномаслено краве мляко 3.5%,Pilos,1.0,Moderate Calories,Moderate Sugar,No
78.0,334.0,10.9,10.0,0.5,0.1,7.8,2.5,0.12,0.048,3.0,-1.0,7.05972222222223,3329770083233,Skyr vanille 4 x 100 g,Yoplait,0.9174311926605504,Low Calories,Moderate Sugar,No
431.0,1189.0,63.0,0.4,22.0,12.0,3.0,10.0,0.15,0.06,4.0,10.0,0.17415,8410376059366,gullon zero wafer vanilla,Gullón,0.006349206349206349,High Calories,Low Sugar,No
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,1.44230769230769,8480000795946,Magnesio + Vitaminas B1 B6 B12 sabor Naranja,Deliplus,0.0,High Calories,High Sugar,Yes
451.0,1880.0,60.0,1.3,24.0,16.0,6.6,6.3,0.35,0.14,4.0,13.0,0.0,8410376057270,Gullón Zéro - Choc Tablet,Gullón,0.021666666666666667,High Calories,Low Sugar,Yes
92.0,1189.0,16.7,1.2,0.9,0.3,3.7,1.3,0.365,0.146,4.0,3.0,0.0,5010003001169,Granary Medium,Hovis,0.0718562874251497,Low Calories,Low Sugar,Yes
616.0,1189.0,11.0,11.0,52.5,6.5,21.6,11.4,0.0,0.0,1.0,-6.0,100.0,8480000861900,Pistacho tostado 0% sal,Hacendado,1.0,High Calories,Moderate Sugar,No
43.0,181.0,4.0,4.0,1.5,0.9,3.4,2.5,0.1,0.04,1.0,-1.0,0.0,4056489628347,Kéfir,Milbona,1.0,Low Calories,Low Sugar,No
342.0,1189.0,9.6,1.2,32.0,4.1,2.8,2.4,1.2,0.48,4.0,12.0,64.15,8001060024649,Sacla' Vegan Basil Pesto,Saclà,0.125,High Calories,Low Sugar,Yes
179.0,1189.0,2.2,1.5,14.0,2.3,9.0,2.7,0.5025,0.201,4.0,8.0,89.985,5000237127285,KP Dry Roasted Peanuts,KP,0.6818181818181818,Moderate Calories,Low Sugar,Yes
242.0,517.0,28.3,23.1,0.1,0.0,0.9,2.5,1.3,0.52,4.0,12.0,53.4912109375,5000111043991,Original HP Sauce,HP Foods,0.8162544169611308,High Calories,High Sugar,Yes
90.0,381.0,20.0,19.0,0.5,0.1,1.4,2.5,1.8,0.72,3.0,14.0,26.6,8711200344130,Tomato Ketchup,Hellmann's,0.95,Low Calories,High Sugar,No
334.0,1189.0,48.0,18.0,3.5,0.7,14.0,27.0,0.95,0.38,3.0,8.0,0.0,5000127141193,All Bran Original,Kellogg's,0.375,High Calories,High Sugar,No
380.0,1606.0,70.2,4.1,3.6,0.6,12.5,8.5,0.58,0.232,3.0,-3.0,1.17,5050974000655,Wholegrain Crackerbread,Ryvita,0.058404558404558396,High Calories,Low Sugar,No
27.0,1189.0,6.0,0.034,0.1904,0.075,0.6,2.5,0.017,0.0068,3.0,3.0,0.0,5013665103776,Wholegrain Low fat rice cakes imp,Kallø,0.005666666666666667,Low Calories,Low Sugar,No
242.0,536.0,17.2,16.9,4.4,2.8,4.7,2.5,0.18,0.072,3.0,6.0,4.22499999999999,5036589204121,Organic Lemon Curd Yoghurt,Yeo Valley,0.9825581395348837,High Calories,High Sugar,No
47.9999999928,1189.0,7.4,7.4,0.299999992,1.4,2.8999999972,1.9,0.21,0.084,1.0,7.0,75.0,5000232814500,Tomato Passata,Napolina,1.0,Low Calories,Moderate Sugar,No
900.0,3766.0,0.0,4.1,100.0,14.3,0.0,2.5,0.3725,0.149,2.0,7.0,100.0,5000119511027,Olive Oil,Tesco,0.0,High Calories,High Sugar,No
400.0,1189.0,80.0,13.0,3.3,0.5,10.0,10.0,1.0,0.4,3.0,6.0,0.0,58449771890,Organic Gluten Free Mesa Sunrise,Nature's Path,0.1625,High Calories,Moderate Sugar,No
451.0,1189.0,6.4,1.9,45.0,4.5,4.3,2.5,1.2,0.48,4.0,14.0,37.0,8001060002319,Organic végétarian pesto,Saclà,0.29687499999999994,High Calories,Low Sugar,Yes
499.0,2090.0,64.9,1.0,23.5,2.0,5.5,2.9,0.8,0.32,3.0,8.0,0.0,5057545696439,Tortilla Chips,Stockwell & Co.,0.015408320493066254,High Calories,Low Sugar,No
252.0,1189.0,60.7,60.3,0.2,1.4,0.1,1.0,0.3725,0.149,4.0,7.0,20.0,4088600090849,Classic Strawberry,Aldi,0.9934102141680394,High Calories,High Sugar,Yes
507.0,1189.0,33.2,28.0,37.6,23.4,8.0,2.5,0.01,0.004,4.0,24.0,0.0,6111017042236,Dessert 72%,Aiguebelle,0.8433734939759036,High Calories,High Sugar,Yes
168.0,1189.0,33.0,0.1,2.3,0.3,3.3,1.3,0.3725,0.149,3.0,7.0,0.0,4088600157924,Basmati rice,Aldi,0.0030303030303030303,Moderate Calories,Low Sugar,No
180.0,1835.0,24.0,13.3,10.0,3.8,2.08,0.36,140.0,56.0,4.0,23.0,0.0,6111259343009,Donut,Be,0.5541666666666667,Moderate Calories,Moderate Sugar,Yes
265.0,1117.0,35.7,2.2,4.9,2.4,17.4,4.2,30.7,12.28,4.0,7.0,0.0,5000175411187,Oxo Beef,Oxo,0.06162464985994398,High Calories,Low Sugar,Yes
206.0,881.0,49.6,41.3,0.4,0.1,0.4,0.1,1.85,0.74,4.0,23.0,11.1083333333333,4088600311357,Sweet chilli sauce,Asia Specialities,0.8326612903225805,High Calories,High Sugar,Yes
570.0,1189.0,48.1,47.8,38.4,13.1,6.9,2.8,0.08,0.032,4.0,30.0,27.7,4056489815785,Sea Shells hasselpähkinäkonvehdit,J.D. Gross,0.9937629937629937,High Calories,High Sugar,Yes
73.0,1189.0,8.6,7.5,0.2,0.1,8.6,2.5,0.1975,0.079,3.0,-1.0,0.364583333333329,4016241040503,Arla Skyr Fat Free Vanilla,Skyr,0.872093023255814,Low Calories,Moderate Sugar,No
250.0,1057.0,45.9,2.2,2.7,0.8,8.6,4.0,0.9,0.36,4.0,3.0,9.375,5056142400005,White Champion Bloomer,"Jacksons of Yorkshire,Jacksons",0.04793028322440088,High Calories,Low Sugar,Yes
480.0,1189.0,70.0,19.0,19.0,9.2,6.3,2.5,0.68,0.272,4.0,22.0,0.0,8410376008371,Galleta dorada,Gullón,0.2714285714285714,High Calories,High Sugar,Yes
105.0,1189.0,25.6,25.6,0.5,0.01,0.8,11.2,0.025,0.01,4.0,1.0,70.8333333333333,3330720244000,Confiture abricot,Lucien Georgelin,1.0,Moderate Calories,High Sugar,Yes
237.0,992.0,1.1,1.1,13.0,5.6,28.0,0.01,2.725,1.09,4.0,20.0,0.0,5060055251272,Finnebrogue Artisan Naked Bacon 6 Smoked Back Bacon Rashers,Finnebrogue Artisan,1.0,High Calories,Low Sugar,Yes
387.0,1189.0,56.0,2.0,14.0,5.0,11.99975,2.999,1.0,0.4,4.0,6.0,5.1,8001665705066,mushroom & mascarpone tortelloni,Rana,0.03571428571428571,High Calories,Low Sugar,Yes
577.0,1189.0,44.5,39.0,39.7,19.3,10.5,2.5,0.2,0.08,4.0,28.0,14.0,6111017042441,tentation croque lait aux noisettes suprêmes,Aiguebelle,0.8764044943820225,High Calories,High Sugar,Yes
56.0,1189.0,3.3,3.0,0.5,0.3,9.6,2.5,0.1375,0.055,4.0,-3.0,0.0,8402001010484,Postre Lácteo con Stracciatella +Proteína,Hacendado,0.9090909090909092,Low Calories,Low Sugar,Yes
330.0,1189.0,69.0,0.2,1.8,0.2,7.8,3.6,0.06,0.024,3.0,0.0,0.25,20142360,Tast of - Basmati Microwave Rice,"Golden sun,Taste of",0.002898550724637681,High Calories,Low Sugar,No
288.0,1189.0,5.5,5.5,25.5,17.0,9.0,2.5,1.8,0.72,4.0,19.0,0.0,3073781111576,La Vache Qui Rit Edam,La vache qui rit,1.0,High Calories,Moderate Sugar,No
108.0,1189.0,15.6,15.6,3.2,2.1,3.6,2.5,0.2,0.08,4.0,4.0,0.0,6111032008705,Dan up,danone,1.0,Moderate Calories,High Sugar,Yes
0.0,1189.0,0.1,0.1,0.1,0.1,0.1,2.5,0.05,0.02,4.0,0.0,0.17415,5449000126641,TOPS,fanta,1.0,Low Calories,Low Sugar,No
252.0,1036.0,0.5,0.5,28.0,6.2,0.5,0.0,0.2,0.08,4.0,4.0,11.7134615384615,8719200262140,Becel,BECEL,1.0,High Calories,Low Sugar,Yes
351.0,1477.0,64.1,0.8,5.1,1.8,12.1,12.4,0.89,0.356,4.0,-1.0,0.0,5900020043481,NESTLE FITNESS Cocoa Protein Cerealien,"Nestlé,Fitness",0.012480499219968801,High Calories,Low Sugar,Yes
202.0,835.0,3.3,3.3,19.0,15.6,4.3,0.5,0.5,0.2,4.0,13.0,0.0,370950,Stamford Street Co Soft Cheese,"Sainsbury's, Stamford Street Co",1.0,High Calories,Low Sugar,Yes
233.0,978.0,44.0,2.2,1.6,0.3,8.9,3.0,1.1,0.44,3.0,4.0,0.0,5060149576052,Sourdough,Waitrose,0.05,High Calories,Low Sugar,No
352.67,1475.55,40.01,23.33,19.5,17.73,4.28,1.77,0.17,0.068,4.0,20.0,0.0,6111259346260,Melly,Be,0.583104223944014,High Calories,High Sugar,Yes
37.0,154.0,5.6,3.3,1.2,0.2,0.4,1.0,0.08,0.032,4.0,5.0,0.0,4056489989356,Boisson à l'avoine,Vemondo,0.5892857142857143,Low Calories,Low Sugar,Yes
100.0,1189.0,1.0,1.0,10.0,6.0,2.0,0.0,237.5,95.0,3.0,15.0,0.0,6111246722084,Missing,Cream cheese,1.0,Moderate Calories,Low Sugar,No
522.0,2169.0,40.0,35.0,34.0,21.0,8.4,11.0,0.06,0.024,4.0,21.0,0.17415,6111250477154,chocolate negro,carlotti,0.875,High Calories,High Sugar,No
430.0,1802.0,68.0,0.5,16.0,1.5,6.2,6.5,0.88,0.352,4.0,4.0,0.0,8410376074307,Digestive sin azúcares,Gullón,0.007352941176470588,High Calories,Low Sugar,Yes
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,4.0,7.0,0.17415,6111259345782,6111259345782,Missing,0.0,High Calories,High Sugar,No
33.0,1189.0,3.9,3.9,1.1,0.7,2.2,2.5,0.125,0.05,1.0,1.0,0.0,6111126005344,chergui sghir lait,Chergui,1.0,Low Calories,Low Sugar,No
25.0,105.0,15.1,6.0,0.0,0.0,0.0,2.5,0.0675,0.027,4.0,10.0,0.3,6111252422428,saveur fruit rouge ice tea,Lipton Ice tea,0.0,Low Calories,Moderate Sugar,Yes
57.0,244.0,3.9,3.9,0.2,0.1,10.0,2.5,0.09,0.036,3.0,-3.0,0.0,3033490004743,Skyr,Danone,1.0,Low Calories,Low Sugar,No
205.0,1189.0,30.0,11.0,7.0,1.9,4.0,2.3,0.02,0.008,4.0,14.0,0.0,5010477348432,Country Crisp chocolat au lait,Jordans,0.36666666666666664,High Calories,Moderate Sugar,Yes
443.0,1859.0,63.0,22.0,16.0,1.9,9.6,6.1,0.05,0.02,4.0,9.0,16.125,5010477350954,Country Crisp Fruits & Noix,Jordans,0.3492063492063492,High Calories,High Sugar,Yes
77.0,322.0,4.2,4.2,4.9,3.4,4.1,2.5,0.09,0.036,3.0,3.0,0.0,3523230014267,Yaourt chèvre nature,Soignon,1.0,Low Calories,Low Sugar,No
373.0,1189.0,49.0,16.0,16.0,7.8,8.3,2.5,1.0,0.4,4.0,19.0,0.0,3256540001794,Brioche tressée pépites de chocolat,Pasquier,0.32653061224489793,High Calories,High Sugar,Yes
95.0,1189.0,12.9,12.9,3.2,2.1,2.9,0.0,0.1175,0.047,4.0,5.0,0.0,3023290234853,Yaourt vanille de Madagascar,"Nestlé, La Laitière",1.0,Low Calories,Moderate Sugar,Yes
114.0,479.0,15.7,10.6,2.6,1.0,5.9,1.91,0.11,0.044,4.0,2.0,0.0,3033491402807,Activia muesli graines de chia framboise,"Activia, Activia yoghurt cereals/fibres, Danone",0.6751592356687898,Moderate Calories,Moderate Sugar,Yes
207.0,871.0,36.0,4.9,1.7,0.3,6.8,10.0,1.0,0.4,3.0,0.0,0.0,3029330004233,Vollkornbrot,Jacquet,0.13611111111111113,High Calories,Low Sugar,No
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3033710075225,Cafe,Nescafé,0.0,Low Calories,Low Sugar,No
50.0,1189.0,3.9,3.7,2.1,0.4,3.4,1.1,0.07,0.028,4.0,-1.0,7.0,3229820793689,Soja vanille,Bjorg,0.9487179487179488,Low Calories,Low Sugar,Yes
395.0,1662.0,66.6,21.8,11.5,5.0,6.6,5.2,0.42,0.168,4.0,14.0,0.0,3387390406719,Missing,"Nesquik,Nestlé",0.3273273273273274,High Calories,High Sugar,Yes
488.0,1189.0,65.0,30.0,22.0,13.0,6.6,2.1,0.11,0.044,4.0,24.0,0.0,3229820769141,Galettes de Maïs,Bjorg,0.46153846153846156,High Calories,High Sugar,Yes
457.0,1910.0,54.0,30.0,24.0,12.0,5.2,1.9,0.54,0.216,4.0,25.0,4.5,5410126832372,LOTUS Gaufre de Liège Chocolat 363g (7x1p),Lotus,0.5555555555555556,High Calories,High Sugar,Yes
1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,11.0,4.4,1.0,5.0,0.0,40882475,Eau de source de montagne,Saguaro,1.0,Low Calories,Low Sugar,No
359.0,1521.0,71.0,3.5,2.0,0.5,13.0,3.0,0.01,0.004,1.0,0.0,0.0,8076809512268,Nudeln Spirelli,Barilla,0.04929577464788732,High Calories,Low Sugar,No
230.0,956.0,1.7,0.1,15.6,3.5,20.6,2.5,1.2,0.48,3.0,3.0,27.0,20703622,Sardines | In Extra Virgin Olive Oil,Nixe,0.05882352941176471,High Calories,Low Sugar,No
242.0,1189.0,15.1,4.1,6.2,1.4,5.7,2.5,0.3725,0.149,2.0,7.0,0.0,3183280000544,FLEUR DE SEL,Le Saunier de Camargue,0.0,High Calories,High Sugar,No
512.0,2142.0,62.0,39.0,26.0,16.0,5.6,3.1,0.29,0.116,4.0,27.0,0.0,3017760221597,14 Gaufrettes saveur Cacao,"Brun, Mondelez",0.6290322580645161,High Calories,High Sugar,Yes
408.0,1717.0,66.0,4.2,10.0,0.9,10.0,6.9,1.0,0.4,4.0,2.0,4.66666666666667,3560070737048,Petits pains grilles,Carrefour,0.06363636363636364,High Calories,Low Sugar,Yes
24.0,101.0,5.8,5.7,0.0,0.0,0.0,0.0,0.01,0.004,4.0,10.0,2.5,3124480186898,"Schweppes agrumes aux saveurs d'orange,🍊de pamplemousse, de citron vert & de mandarine",SchweppesOrangina Schweppes,0.9827586206896552,Low Calories,Moderate Sugar,Yes
271.0,1132.0,40.3,25.1,9.6,5.1,5.7,0.5,33.0,13.2,4.0,3.0,0.0,7613032397623,MAGGI Bouillon KUB Volaille Réduit en sel de -25% 120g,"Nestlé, Maggi",0.6228287841191068,High Calories,High Sugar,Yes
149.0,627.0,0.0,0.0,5.0,1.5,26.0,0.0,1.0,0.4,3.0,-1.0,0.0,3263670434910,Thon Blanc au Naturel,Connétable,0.0,Moderate Calories,Low Sugar,No
208.0,879.0,41.0,11.0,2.3,0.6,5.3,0.8,44.0,17.6,4.0,20.0,2.5,3760020505998,Bouillon cube Volaille,Jardin bio',0.2682926829268293,High Calories,Moderate Sugar,Yes
160.0,1189.0,3.0,3.0,12.0,8.0,10.0,0.0,1.1,0.44,3.0,9.0,0.0,20455569,Chèvre frais,Chêne d’argent,1.0,Moderate Calories,Low Sugar,No
456.0,1914.0,65.0,22.0,17.0,4.0,8.7,6.8,0.05,0.02,3.0,10.0,4.1,3421557110221,Muesli avoine amandes chocolat,TERRES ET CÉRÉALES,0.3384615384615385,High Calories,High Sugar,No
573.0,2384.0,45.3,41.4,39.4,22.0,6.0,6.7,0.01,0.004,4.0,25.0,7.0,20936600,Chocolat Noir Amande et Écorces d'Orange,lidl jd gross,0.9139072847682119,High Calories,High Sugar,Yes
279.0,1180.0,48.0,9.8,4.2,0.4,9.8,5.2,0.8,0.32,4.0,2.0,3.41666666666667,3760049798265,Pain Carré Doré 525g,La Boulangère,0.2041666666666667,High Calories,Moderate Sugar,Yes
238.0,984.0,3.0,3.0,22.5,15.7,5.5,2.5,0.7,0.28,3.0,13.0,0.0,40193151,Der Sahnige Frischkäse,Exquisa,1.0,High Calories,Low Sugar,No
333.0,1379.0,0.8,0.5,30.0,21.0,15.0,2.5,1.4,0.56,3.0,15.0,0.0,3161710000128,Missing,Caprice des Dieux,0.625,High Calories,Low Sugar,No
268.0,1114.0,1.0,0.5,20.0,14.0,21.0,2.5,1.5,0.6,3.0,13.0,0.0,3153126826003,Camembert Le Rustique,"Tine sa, Le Rustique",0.5,High Calories,Low Sugar,No
388.0,1612.0,73.6,22.4,4.8,2.0,8.8,7.5,0.22,0.088,4.0,7.0,0.0,7613036501378,céréales Chocapic,Nestlé,0.30434782608695654,High Calories,High Sugar,Yes
554.0,1189.0,2.2,1.4,61.0,9.7,0.8,2.5,1.0825,0.433,4.0,8.0,1.375,8410127050819,Great Mayonnaise,Hellmann's,0.6363636363636362,High Calories,Low Sugar,Yes
115.0,486.0,0.5,0.5,2.8,1.0,22.0,2.5,1.4,0.56,4.0,5.0,2.20859375,3302740047398,Jambon Le Supérieur -25% de Sel,Fleury Michon,1.0,Moderate Calories,Low Sugar,Yes
258.0,1090.0,45.0,8.4,3.9,0.6,8.7,5.0,1.3,0.52,4.0,9.0,2.9,8076809517966,Pan Bauletto al Grano Duro,"Barilla, Mulino Bianco",0.18666666666666668,High Calories,Moderate Sugar,Yes
510.0,1189.0,63.0,35.0,25.0,11.0,7.1,2.0,0.61,0.244,4.0,29.0,4.5125,7622300441715,Milka Choco Mini Stars,"Milka,mondelez",0.5555555555555556,High Calories,High Sugar,Yes
65.0,274.0,6.6,5.7,2.1,0.4,3.7,1.1,0.23,0.092,4.0,1.0,26.3,5411188136347,"Alpro Fermentiertes Sojaprodukt, rote Früchte mit Datteln, ohne Zuckerzusatz 400g",alpro,0.8636363636363638,Low Calories,Moderate Sugar,Yes
822.0,1189.0,0.0,4.1,91.3,13.3,0.0,2.5,0.3725,0.149,2.0,7.0,100.0,20179649,Puglian Extra Virgin Olive Oil,"Italiamo, Lidl",0.0,High Calories,High Sugar,No
65.0,1189.0,6.0,4.0,0.3,0.2,10.0,2.5,0.2075,0.083,4.0,-2.0,7.15,4056489467953,High Protein Fragola,"Lidl, Milbona",0.6666666666666666,Low Calories,Low Sugar,Yes
510.0,1189.0,32.4,18.8,30.5,9.1,22.8,7.3,0.315,0.126,4.0,7.0,0.0,96103890,Eat Natural Bar Peanut&Chocolate 45g,Handl norway as,0.5802469135802469,High Calories,High Sugar,Yes
535.0,2234.0,56.0,43.0,31.0,18.0,6.7,2.8,0.28,0.112,4.0,29.0,0.254092261904759,7622300675981,Choco wafer,Milka,0.7678571428571429,High Calories,High Sugar,Yes
1.0,4.0,0.0,4.1,0.0,1.4,0.0,2.5,0.0,0.0,4.0,4.0,0.0,54491496,diet coke 500ml,"Coca-Cola, Diet Coke, The Coca-Cola Company, Tiffin Sandwiches",0.0,Low Calories,High Sugar,Yes
